    #         X           Y           Z        CHARGE     MIN DIST    ATOMIC VOL
 --------------------------------------------------------------------------------
    1  -1.5247207   2.6352872   1.6519849   5.0886087   1.1793055  11.8599783
    2  -1.5187716   2.6393124   7.8431922   5.1504435   1.1917475  11.9138748
    3  -1.5237566   2.6359774   4.7193470   5.1446283   1.1625750  11.9517170
    4  -1.5184436   2.6399341  10.9294373   5.0787172   1.1311123  12.0218971
    5   3.0443409   0.0009220   1.6518901   5.0884560   1.1792311  11.8597489
    6   3.0492140   0.0036722   7.8434057   5.1498604   1.1924323  11.9115813
    7   3.0460292   0.0018335   4.7195368   5.1451462   1.1606250  11.9544691
    8   3.0507464   0.0051159  10.9305048   5.0744210   1.1316662  12.0136406
    9   1.5192626   2.6348920   1.6414522   5.0900272   1.1710137  11.8780967
   10   1.5246464   2.6382007   7.8349842   5.1589407   1.1756229  11.9216725
   11   0.0002090   0.0008693   1.6691837   3.7893230   1.0418863   8.5995851
   12   0.0050389   0.0041043   7.8262069   3.8065387   1.0447217   8.6016492
   13   1.5199058   2.6366201   4.7180660   3.8585715   1.0600589   8.6248133
   14   1.5254756   2.6396707  10.7955715   3.8131957   1.0242270   8.4239055
   15   0.0111473   1.7188641   3.2256146   3.4195582   0.7939437   7.9044352
   16   0.0117078   1.7062352   9.4844072   3.4369914   0.7871485   7.9443415
   17  -0.0025602   1.7461136   0.0330928   3.2219209   0.7652151  13.9814356
   18   0.0557371   1.7846116  12.4647078   2.9659013   0.4840629   9.3101013
   19   0.0111702   1.7274468   6.2414277   3.4086983   0.7974594   7.9441121
   20  -1.5699441   4.4167797   3.1979542   3.3500457   0.7976447   7.6058257
   21  -1.5611163   4.4192085   9.4418253   3.3095776   0.7947771   7.5523879
   22  -1.5354261   4.3956682   0.0297717   3.1306328   0.7792163  13.4525620
   23  -1.5644340   4.4214266  12.4952386   2.8300127   0.4331256   9.2940470
   24  -1.5649709   4.4174436   6.2612597   3.3147202   0.7963360   7.6127061
   25   3.0272612   1.7663715   3.1879670   3.6069916   0.8427366   7.4193668
   26   3.0306917   1.7713820   9.4113657   3.6206406   0.8417838   7.4746394
   27   3.0429415   1.7561240   0.0093704   3.3419218   0.8237684  14.7901121
   28   3.0945320   1.7361453  12.5548531   2.9810556   0.4812709   9.5279807
   29   3.0309122   1.7678046   6.2602396   3.5998142   0.8398163   7.4870241
   30   1.5568295   4.4001519   3.2250453   3.4178439   0.7940623   7.8982428
   31   1.5739260   4.4164162   9.4846207   3.4214673   0.7876092   7.9188840
   32   1.5255108   4.3966535   0.0330217   3.2218264   0.7652596  13.9812062
   33   1.5292984   4.3417858  12.4653245   2.9304850   0.4848456   9.2066659
   34   1.5529621   4.4013847   6.2409770   3.3940936   0.7982521   7.9308100
   35   1.4822301   0.8707175   3.2259704   3.3228711   0.7397860   7.6301365
   36   1.4764049   0.8624721   9.4845969   3.3513240   0.7389317   7.7037568
   37   1.5121442   0.8728671   0.0331166   3.3131287   0.8200862  14.5080157
   38   1.5229818   0.9386040  12.4658702   2.9094977   0.4879796   9.1167620
   39   1.4922595   0.8737206   6.2417361   3.3217859   0.7469670   7.6886199
   40   0.0119412   3.5047665   3.1877298   3.6070589   0.8429461   7.4186788
   41   0.0197824   3.5074272   9.4113657   3.6211057   0.8479263   7.4748687
   42  -0.0051435   3.5134124   0.0093467   3.3424540   0.8235683  14.7917176
   43  -0.0424344   3.5442129  12.5553750   2.9810228   0.4567702   9.5300448
   44   0.0143860   3.5068951   6.2595042   3.6102662   0.8435334   7.5081240
   45   4.6090307   0.8544005   3.1976221   3.3509644   0.7976379   7.6067431
   46   4.6112122   0.8601802   9.4422761   3.3150904   0.7924344   7.5599564
   47   4.5731814   0.8739208   0.0297954   3.1308991   0.7789536  13.4532500
   48   4.6167603   0.8586734  12.4945032   2.8365082   0.4388846   9.3208806
   49   4.6098458   0.8573984   6.2609988   3.3282667   0.7947937   7.6498603
   50   3.0280797   3.5520000   3.2252350   3.3213499   0.7399059   7.6255495
   51   3.0379418   3.5721473   9.4838615   3.3311495   0.7379529   7.6617863
   52   3.0402547   3.5234123   0.0330691   3.3127430   0.8200644  14.5066396
   53   2.9967809   3.4954832  12.4639724   2.8677854   0.4899654   8.9587421
   54   3.0336468   3.5474320   6.2412617   3.3152527   0.7471895   7.6927481
   55  -0.8648275   4.0147083  13.5483736   1.6600006   0.6592386  12.6805809
   56   0.8405793   1.4519019  13.5209505   1.4051984   0.6508670  11.9528637
   57   3.9164729   1.2645699  13.5474485   1.6665362   0.6585026  12.6801222
   58   2.2129125   3.8284247  13.5200253   1.3950139   0.6422001  11.9221312
 --------------------------------------------------------------------------------
    VACUUM CHARGE:               0.0216
    VACUUM VOLUME:             186.5013
    NUMBER OF ELECTRONS:       204.0000
